,house_rules,host_since,host_response_rate,host_listings_count,host_total_listings_count,host_verifications,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,security_deposit_perc,cleaning_fee_perc,guests_included,extra_people_perc,maximum_minimum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_location,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,price,family,pool,luxury,private,studio,len_amenities,PCA
1135,False,2017,207.87734241908007,5.0,5.0,186.67567567567568,-33.948440000000005,150.91056,True,4,1.0,2.0,2.0,267.0,60.0,4,7.000000000000001,3,341,3,3,100.0,9.0,4,4,0,1.5,300,False,True,False,False,False,53,-468.9975592019703
51,True,2014,207.87734241908007,2.0,2.0,178.59622641509435,-33.89931,151.21403999999998,True,6,2.0,2.0,3.0,67.0,17.0,4,8.0,2,4,18,10,91.0,10.0,2,1,1,1.01,300,False,True,False,False,False,37,780.6295864707292
2506,False,2018,207.87734241908007,12.0,12.0,190.49040307101728,-33.81855,151.24487,True,4,1.0,2.0,3.0,83.0,53.0,1,0.0,4,0,4,4,90.0,10.0,11,11,0,2.61,300,False,False,False,False,False,24,-1408.677231344406
6355,False,2014,207.87734241908007,1.0,1.0,199.11494252873564,-33.757490000000004,151.29904,True,4,1.0,2.0,2.0,0.0,33.0,4,25.0,2,13,7,7,97.0,10.0,1,1,0,1.09,300,False,False,False,False,False,32,-1454.66336177924
1142,True,2015,207.87734241908007,1.0,1.0,194.28571428571428,-33.69808,151.30182,True,4,1.0,2.0,2.0,50.0,40.0,4,0.0,2,177,24,24,100.0,10.0,1,1,0,2.59,300,False,False,False,False,False,62,-1438.6743903606691
5845,False,2015,154.9,1.0,1.0,231.26506024096386,-33.96847,151.2518,True,6,2.5,3.0,4.0,267.0,83.0,1,0.0,3,42,13,3,95.0,10.0,1,1,0,0.29,300,False,False,True,False,False,20,780.6274342178176
1924,True,2015,195.71014492753622,1.0,1.0,237.06749555950267,-33.97745,151.05696,True,5,3.0,3.0,3.0,167.0,97.0,5,7.000000000000001,5,349,2,0,100.0,8.0,1,1,0,0.11,300,False,False,False,False,False,49,-1408.6930428958885
8521,False,2018,207.87734241908007,2.0,2.0,190.42857142857142,-33.7508,150.67956999999998,True,12,3.5,6.0,7.0,0.0,0.0,12,17.0,2,0,5,5,100.0,10.0,2,2,0,1.03,300,False,False,False,False,False,40,-1348.6865682030086
6179,False,2018,207.87734241908007,4.0,4.0,190.42857142857142,-33.8827,151.20414,True,8,1.0,2.0,4.0,100.0,27.0,4,7.000000000000001,2,63,29,28,88.0,10.0,3,3,0,1.86,300,False,True,False,False,False,33,780.6117959658728
705,True,2015,207.87734241908007,10.0,10.0,192.99492385786803,-33.87548,151.20914,True,6,2.0,2.0,3.0,133.0,33.0,4,8.0,2,286,36,36,96.0,10.0,7,7,0,4.06,300,False,False,False,False,False,47,780.6176257978908
7392,False,2018,207.87734241908007,1.0,1.0,210.02272727272728,-33.85605,151.18047,True,5,2.5,3.0,3.0,250.0,88.0,5,25.0,3,158,38,31,97.0,10.0,1,1,0,2.24,300,False,False,False,False,False,26,-1108.7782442899845
9625,True,2014,207.87734241908007,1.0,1.0,176.9078014184397,-34.01164,151.20367,True,6,2.0,3.0,3.0,133.0,33.0,1,0.0,2,357,5,3,96.0,9.0,1,1,0,0.22,300,False,False,False,False,False,21,-738.9236903210276
1740,False,2014,207.87734241908007,1.0,1.0,247.59587955625992,-33.79485,151.28412,True,4,1.0,2.0,2.0,100.0,50.0,1,0.0,7,221,83,11,97.0,10.0,1,1,0,1.3,300,False,False,False,False,False,83,780.6019724337821
7762,False,2016,207.87734241908007,20.0,20.0,178.59622641509435,-33.872690000000006,151.20644,True,6,1.0,1.0,3.0,133.0,23.0,2,7.000000000000001,2,54,92,54,87.0,10.0,16,16,0,4.69,300,False,False,False,False,False,30,-1410.6812016104384
8925,False,2016,207.87734241908007,20.0,20.0,178.59622641509435,-33.878040000000006,151.21274,True,3,1.0,0.0,2.0,100.0,23.0,2,7.000000000000001,2,86,74,54,85.0,10.0,16,16,0,3.81,300,False,False,False,False,False,32,-1412.6971762309201
643,False,2013,207.87734241908007,2.0,2.0,237.06749555950267,-33.88917,151.26098000000002,True,4,2.0,2.0,2.0,50.0,50.0,1,0.0,3,175,9,9,91.0,9.0,2,2,0,1.48,300,False,False,False,False,False,26,-1408.704789353954
2200,False,2015,207.87734241908007,279.0,279.0,192.99492385786803,-33.85794,151.20155,True,6,2.0,3.0,3.0,133.0,115.0,6,0.0,7,144,29,28,94.0,10.0,197,197,0,2.27,300,False,False,True,False,False,29,780.6105901073404
6657,False,2018,207.87734241908007,4.0,4.0,190.42857142857142,-33.86915,151.20379,True,3,1.0,0.0,2.0,100.0,23.0,2,7.000000000000001,2,44,74,50,88.0,9.0,3,3,0,4.66,300,False,False,False,False,False,33,-1412.690885890846
8821,True,2018,207.87734241908007,1.0,1.0,193.44848484848484,-33.88038,151.21151,True,7,1.0,3.0,4.0,0.0,30.0,1,0.0,2,38,6,6,97.0,10.0,1,1,0,3.91,300,False,False,False,False,False,30,780.6112641870209
6542,True,2015,207.87734241908007,1.0,1.0,176.9078014184397,-33.8582,151.28531999999998,True,4,1.0,2.0,2.0,333.0,33.0,1,0.0,5,353,13,7,97.0,10.0,1,1,0,0.56,300,False,False,False,False,False,26,-1288.7468596439683
2198,False,2015,207.87734241908007,279.0,279.0,192.99492385786803,-33.88478,151.21646,True,4,1.0,2.0,3.0,133.0,72.0,4,0.0,5,189,6,6,87.0,10.0,197,197,0,2.28,300,False,False,False,False,False,31,780.6074532448113
502,False,2017,207.87734241908007,1.0,1.0,190.49040307101728,-33.66815,151.31823,True,2,1.0,0.0,1.0,117.0,23.0,1,0.0,2,91,20,20,94.0,10.0,1,1,0,2.29,300,False,False,False,False,True,25,780.575837034555
2407,False,2013,250.0,2.0,2.0,178.59622641509435,-33.88798,151.21446,True,4,1.0,2.0,2.0,167.0,25.0,4,10.0,2,302,24,6,95.0,10.0,2,1,1,0.42,300,False,False,False,False,False,25,780.5949773237456
2088,True,2014,207.87734241908007,43.0,43.0,206.125,-33.87718,151.21596,True,8,1.5,5.0,7.0,0.0,124.0,1,0.0,4,0,13,13,57.0,9.0,28,28,0,1.76,300,False,False,False,False,False,16,780.6234555420106
1301,True,2013,247.71544715447155,1.0,1.0,169.98529411764707,-33.71992,151.29793,True,4,1.0,2.0,1.0,67.0,25.0,1,0.0,3,355,4,1,85.0,9.0,1,1,0,0.06,300,False,False,False,False,False,23,780.5828905690565
9516,False,2017,207.87734241908007,2.0,2.0,277.22222222222223,-33.72728,151.1221,True,4,2.0,2.0,2.0,100.0,30.0,4,17.0,2,306,2,2,70.0,10.0,2,2,0,0.32,300,False,False,True,False,False,54,780.5851555148316
5737,False,2017,207.87734241908007,4.0,4.0,210.69677419354838,-34.01109,150.73299,True,16,3.0,5.0,12.0,500.0,60.0,4,12.0,2,175,1,1,100.0,10.0,4,4,0,0.94,300,True,False,True,False,False,47,780.5922209954769
8705,True,2013,207.87734241908007,1.0,1.0,195.9090909090909,-33.88871,151.2775,True,2,1.0,1.0,1.0,0.0,17.0,1,0.0,3,0,3,3,100.0,10.0,1,1,0,0.3,300,False,False,False,False,False,17,770.6197446057605
1882,False,2015,207.87734241908007,1.0,1.0,247.59587955625992,-33.61951,151.31761,True,4,1.0,2.0,2.0,333.0,83.0,1,0.0,7,36,11,1,96.0,10.0,1,1,0,0.55,300,False,False,False,False,False,32,-1408.6903835268658
6879,False,2015,207.87734241908007,1.0,1.0,227.12709030100334,-33.90213,151.26072,True,4,1.0,2.0,2.0,50.0,43.0,2,8.0,3,36,9,6,98.0,10.0,1,1,0,0.49,300,False,False,False,False,False,24,780.6126943635517
7529,False,2016,207.87734241908007,18.0,18.0,202.7209026128266,-33.87833,151.21025,True,3,1.0,1.0,1.0,100.0,0.0,2,17.0,1,4,75,30,98.0,9.0,9,9,0,2.3,300,False,False,False,False,False,46,9865.669242212836
8903,False,2016,162.33333333333334,1.0,1.0,237.06749555950267,-33.89256,151.26889,True,4,1.5,2.0,2.0,67.0,33.0,4,17.0,2,61,13,8,97.0,10.0,1,1,0,0.71,300,False,False,False,False,False,47,-1388.6954135603767
2706,False,2012,207.87734241908007,36.0,36.0,219.23076923076923,-33.86496,151.20814,True,4,1.0,2.0,2.0,0.0,0.0,1,0.0,2,305,46,5,87.0,10.0,36,36,0,0.98,300,False,True,False,False,False,34,780.5992669299197
2005,False,2016,207.87734241908007,30.0,30.0,210.69677419354838,-33.87548,151.19153,True,6,1.0,1.0,4.0,100.0,27.0,4,10.0,1,155,73,73,95.0,10.0,24,24,0,6.72,300,False,False,False,False,False,30,-1292.7339116963865
1366,True,2014,207.87734241908007,40.0,40.0,200.42513863216266,-33.89725,151.27283,True,3,1.0,2.0,2.0,167.0,77.0,1,0.0,14,75,2,2,90.0,10.0,35,35,0,0.49,300,False,False,False,False,False,16,-1288.7247845097688
5619,False,2015,207.87734241908007,1.0,1.0,277.22222222222223,-33.647459999999995,151.32151000000002,True,6,1.0,3.0,3.0,250.0,57.99999999999999,2,25.0,1,159,72,31,93.0,10.0,1,1,0,1.88,300,False,False,True,False,False,42,780.580853036119
9494,False,2017,171.35,2.0,2.0,217.50485436893203,-33.88682,151.27462,True,8,1.0,3.0,4.0,0.0,60.0,6,10.0,2,8,47,23,96.0,10.0,1,1,0,2.5,300,False,False,False,False,False,29,780.6099053093457
6378,False,2015,207.87734241908007,3.0,3.0,180.2608695652174,-33.79048,150.98165,True,16,2.0,4.0,13.0,167.0,53.0,7,12.0,2,252,1,1,100.0,10.0,3,3,0,0.23,300,True,False,False,False,False,25,-1288.7357814954096
6377,True,2017,207.87734241908007,2.0,2.0,244.88888888888889,-33.89868,151.18156000000002,True,6,2.0,2.0,3.0,133.0,60.0,4,5.0,4,0,37,36,94.0,10.0,2,2,0,2.93,300,False,False,False,False,False,29,-1288.711342750127
7342,False,2015,207.87734241908007,279.0,279.0,192.99492385786803,-33.88967,151.27084,True,6,2.0,3.0,4.0,133.0,102.0,6,0.0,5,317,12,12,97.0,10.0,197,197,0,1.55,300,False,False,False,False,False,27,780.6142488399064
7313,False,2014,159.47826086956522,3.0,3.0,210.69677419354838,-33.82933,151.07453,True,8,2.0,3.0,6.0,167.0,33.0,6,8.0,5,180,31,18,96.0,10.0,1,1,0,1.48,300,False,True,False,False,False,56,778.6126714383215
6321,True,2016,207.87734241908007,3.0,3.0,317.2,-33.87763,151.21634,True,4,2.0,2.0,2.0,67.0,43.0,1,0.0,1,30,43,42,96.0,10.0,3,3,0,3.51,300,False,False,False,False,False,34,-1408.6882391087388
2819,False,2015,207.87734241908007,1.0,1.0,247.59587955625992,-33.90612,151.25733,True,5,1.5,3.0,3.0,333.0,33.0,1,17.0,3,61,10,0,100.0,10.0,1,1,0,0.24,300,False,False,False,False,False,24,780.6042809464258
3349,False,2018,207.87734241908007,2.0,2.0,628.6666666666666,-34.08445,151.14745,True,7,2.0,3.0,5.0,167.0,40.0,7,17.0,2,295,4,4,90.0,10.0,2,2,0,0.37,300,False,False,False,False,False,49,780.6004461408783
3463,False,2016,207.87734241908007,1.0,1.0,192.5,-33.79732,151.27544,True,4,1.0,2.0,2.0,0.0,35.0,4,7.000000000000001,2,97,20,20,98.0,10.0,1,1,0,2.12,300,False,False,False,False,False,51,-1288.7112989278592
4391,False,2019,207.87734241908007,4.0,4.0,193.44848484848484,-33.91525,150.92153000000002,True,12,2.0,3.0,6.0,333.0,60.0,6,7.000000000000001,7,360,4,4,100.0,10.0,4,4,0,1.03,300,False,False,False,False,False,34,780.6014369401107
3576,False,2015,335.19565217391306,27.0,27.0,178.59622641509435,-33.88154,151.22616000000002,True,6,1.5,3.0,3.0,333.0,50.0,1,0.0,2,0,13,0,94.0,9.0,24,17,7,0.56,300,False,False,False,False,False,15,-1426.6638489524566
2861,False,2013,207.87734241908007,1.0,1.0,300.0,-33.869640000000004,151.22805,True,4,2.0,2.0,2.0,167.0,83.0,1,0.0,7,244,40,5,99.0,10.0,1,1,0,0.62,300,False,False,False,False,False,35,-738.9305480909222
934,False,2014,207.87734241908007,1.0,1.0,202.7209026128266,-33.92617,151.25011999999998,True,5,2.0,3.0,3.0,333.0,33.0,1,0.0,7,6,7,2,94.0,10.0,1,1,0,0.13,300,False,False,False,False,False,22,780.6130786395928
4162,False,2011,154.9,1.0,1.0,294.27272727272725,-33.86793,151.16953999999998,True,4,1.5,3.0,2.0,167.0,40.0,1,0.0,2,173,3,3,100.0,10.0,1,1,0,0.59,300,False,False,False,False,False,15,780.6027949818028
8186,False,2019,207.87734241908007,1.0,1.0,193.44848484848484,-34.08319,151.14301,True,4,1.0,2.0,2.0,167.0,40.0,4,12.0,4,352,7,7,97.0,10.0,1,1,0,2.0,300,False,False,False,False,False,34,-1348.7428616713007
7167,False,2019,207.87734241908007,5.0,5.0,190.49040307101728,-33.8793,151.21613,True,2,1.0,1.0,1.0,117.0,27.0,1,0.0,10,1,3,3,100.0,10.0,5,5,0,0.85,300,False,False,False,False,False,24,780.6314219361269
7420,True,2016,207.87734241908007,9.0,9.0,240.6,-33.87465,151.19808999999998,True,7,2.0,2.0,2.0,0.0,33.0,1,0.0,2,68,1,1,100.0,10.0,8,7,1,1.0,304,False,False,False,False,False,34,780.6179482273859
7862,False,2015,207.87734241908007,5.0,5.0,200.42513863216266,-33.90614,151.2691,False,2,1.0,1.0,1.0,164.0,16.0,2,0.0,2,87,1,0,100.0,10.0,4,1,3,0.02,305,False,False,False,False,False,17,-1454.6986879180242
4549,False,2016,329.5731707317073,8.0,8.0,274.9,-33.88515,151.1765,True,6,2.0,2.0,2.0,0.0,52.0,4,8.0,2,151,38,10,97.0,10.0,8,8,0,1.5,308,False,False,False,False,False,35,780.5783741339897
1813,False,2016,329.5731707317073,8.0,8.0,274.9,-33.88466,151.17653,True,4,2.0,2.0,2.0,0.0,52.0,1,0.0,2,152,2,2,100.0,10.0,8,8,0,0.31,308,False,False,False,False,False,37,780.5746124110539
8892,False,2013,335.19565217391306,206.0,206.0,494.6511627906977,-33.91182,151.26854,True,8,2.0,4.0,5.0,160.0,144.0,1,0.0,7,15,3,2,73.0,9.0,172,172,0,0.07,313,False,False,False,False,False,31,780.6306498583913
3554,True,2012,207.87734241908007,4.0,4.0,178.59622641509435,-33.88895,151.21635,True,6,2.0,3.0,3.0,158.0,63.0,1,0.0,7,278,135,51,98.0,10.0,4,4,0,4.01,316,False,False,False,False,False,19,780.6151789216417
2766,False,2013,335.19565217391306,206.0,206.0,494.6511627906977,-33.91659,151.25811000000002,True,6,2.0,2.0,3.0,158.0,89.0,1,0.0,7,201,32,19,95.0,10.0,172,172,0,1.73,316,False,False,False,False,False,49,780.6284278922253
1967,False,2014,329.5731707317073,99.0,99.0,493.62857142857143,-33.79516,151.28656,True,4,2.0,2.0,3.0,475.0,90.0,1,0.0,10,0,3,0,93.0,10.0,98,98,0,0.18,316,False,False,False,False,False,12,780.6245468676636
9644,False,2013,335.19565217391306,206.0,206.0,494.6511627906977,-33.91687,151.25768,True,6,2.0,2.0,3.0,158.0,89.0,1,0.0,7,10,29,18,96.0,10.0,172,172,0,1.63,316,False,False,False,False,False,45,780.6212617524287
8936,False,2014,207.87734241908007,43.0,43.0,206.125,-33.8811,151.2189,True,12,2.0,5.0,6.0,95.0,81.0,10,5.0,2,0,11,0,85.0,9.0,28,28,0,0.54,317,False,False,False,False,False,20,780.6286433358678
9233,False,2018,167.73684210526315,38.0,38.0,271.8181818181818,-33.874309999999994,151.19782,True,4,1.0,2.0,3.0,0.0,114.0,1,0.0,7,0,2,2,80.0,10.0,37,37,0,0.27,317,False,False,False,False,False,13,780.6074962562567
5358,True,2017,207.87734241908007,3.0,3.0,193.95652173913044,-33.87975,151.20325,True,6,1.0,2.0,4.0,54.0,31.0,4,5.0,6,124,84,44,95.0,10.0,3,3,0,3.63,317,False,False,False,False,False,63,528.6833416588398
1332,True,2015,207.87734241908007,3.0,3.0,237.06749555950267,-33.89893,151.2121,True,4,1.0,2.0,2.0,0.0,19.0,2,3.0,2,0,2,1,100.0,10.0,3,1,2,0.12,320,False,False,False,False,False,21,-1454.663070158998
4859,True,2015,207.87734241908007,1.0,1.0,247.59587955625992,-33.70738,151.29177,True,7,2.5,4.0,4.0,0.0,78.0,1,0.0,3,337,3,1,90.0,9.0,1,1,0,0.08,320,False,False,False,False,False,18,780.5880674079357
4486,False,2019,207.87734241908007,3.0,3.0,190.49040307101728,-33.87892,151.20207,True,6,1.0,2.0,3.0,94.0,38.0,4,9.0,2,163,3,3,100.0,10.0,2,2,0,3.0,320,False,False,True,False,False,30,780.60069584202
7103,False,2014,207.87734241908007,2.0,2.0,247.59587955625992,-33.63126,151.31601,True,5,1.0,2.0,4.0,234.0,33.0,4,16.0,2,276,94,25,99.0,10.0,2,2,0,2.12,320,False,False,False,False,False,30,780.6139197724934
5965,False,2016,207.87734241908007,22.0,22.0,202.7209026128266,-33.87526,151.22118999999998,True,5,2.0,2.0,3.0,78.0,0.0,4,9.0,7,101,10,2,80.0,9.0,11,11,0,0.28,320,False,False,False,False,False,55,-1108.7728315022114
5947,True,2015,207.87734241908007,2.0,2.0,217.50485436893203,-33.90413,151.2661,True,8,2.0,3.0,6.0,219.0,78.0,5,6.0,2,181,44,31,97.0,10.0,1,1,0,2.49,320,False,False,False,False,False,22,-1348.742156003666
3737,False,2012,207.87734241908007,1.0,1.0,361.76190476190476,-33.76355,151.28378,True,6,3.0,4.0,4.0,62.0,31.0,4,8.0,4,5,2,0,100.0,10.0,1,1,0,0.03,320,True,False,False,False,False,33,-1426.6772118890242
4666,True,2016,207.87734241908007,1.0,1.0,169.98529411764707,-33.91465,151.03537,True,4,2.0,2.0,3.0,156.0,25.0,2,8.0,2,352,5,0,100.0,10.0,1,1,0,0.23,320,False,False,False,False,False,29,-1408.6967293676298
2310,False,2014,246.14285714285714,1.0,1.0,247.59587955625992,-33.87181,151.15551000000002,True,8,3.0,4.0,5.0,312.0,62.0,6,16.0,14,225,6,1,97.0,9.0,1,1,0,0.11,320,True,False,False,False,False,28,-1348.7227446876946
175,False,2016,207.87734241908007,22.0,22.0,202.7209026128266,-33.89289,151.25418,True,5,2.0,2.0,3.0,78.0,0.0,4,9.0,7,136,12,3,88.0,10.0,11,11,0,0.35,320,False,False,False,False,False,56,-1108.7790841993167
7090,False,2019,207.87734241908007,3.0,3.0,190.49040307101728,-33.90483,151.20564,True,7,3.0,3.0,3.0,109.0,43.0,4,3.0,1,43,11,11,100.0,9.0,3,3,0,3.47,321,False,False,False,False,False,16,780.6213640022348
5617,False,2013,335.19565217391306,206.0,206.0,494.6511627906977,-33.91444,151.263,True,7,3.0,3.0,4.0,156.0,109.0,1,0.0,7,45,11,11,91.0,10.0,172,172,0,1.5,321,False,False,False,False,False,39,780.6063240401317
2041,False,2012,207.87734241908007,2.0,2.0,178.59622641509435,-33.88248,151.27303999999998,True,3,2.0,2.0,2.0,459.0,43.0,2,21.0,3,0,19,3,98.0,10.0,2,2,0,0.69,327,False,True,False,True,False,51,-1404.6610563425568
54,True,2017,207.87734241908007,1.0,1.0,237.06749555950267,-33.86987,151.20823,True,4,2.0,2.0,2.0,61.0,18.0,1,15.0,1,41,186,127,97.0,10.0,1,1,0,9.96,329,False,False,False,True,False,55,-1348.6965146389275
4189,False,2019,207.87734241908007,5.0,5.0,199.11494252873564,-33.87438,151.22378999999998,True,5,1.0,0.0,3.0,61.0,0.0,4,14.000000000000002,3,351,1,1,100.0,10.0,5,5,0,0.29,329,False,False,False,False,True,38,655.4939959382712
5226,False,2010,326.3095238095238,33.0,33.0,237.06749555950267,-33.94927,151.25182,True,8,1.0,3.0,5.0,304.0,91.0,1,0.0,2,0,5,0,100.0,10.0,23,23,0,0.23,329,False,True,False,False,False,17,780.616463388652
1956,False,2015,207.87734241908007,5.0,5.0,247.59587955625992,-33.94085,151.15315,True,12,2.0,3.0,6.0,61.0,46.0,4,9.0,1,360,96,13,96.0,10.0,2,2,0,1.93,329,False,False,False,False,False,35,780.5902403319988
8729,False,2017,207.87734241908007,2.0,2.0,193.95652173913044,-33.85695,151.20369,True,6,2.0,3.0,2.0,197.0,67.0,6,0.0,7,277,62,40,98.0,10.0,2,2,0,3.09,330,False,False,False,False,False,23,780.6031530140782
5121,False,2014,207.87734241908007,40.0,40.0,200.42513863216266,-33.90506,151.24336,True,6,2.0,3.0,3.0,152.0,83.0,1,0.0,21,85,3,0,80.0,9.0,35,35,0,0.1,330,False,False,False,False,False,16,-1288.7408652372199
706,False,2018,207.87734241908007,1.0,1.0,190.49040307101728,-33.848279999999995,151.07371,True,11,2.0,5.0,8.0,242.0,64.0,1,0.0,3,129,37,37,95.0,10.0,1,1,0,3.06,330,False,False,False,False,False,28,780.621124510863
5900,False,2015,207.87734241908007,1.0,1.0,190.42857142857142,-33.84032,151.17111,True,5,1.0,3.0,3.0,0.0,15.0,1,0.0,2,89,14,14,97.0,10.0,1,1,0,1.23,330,False,False,False,False,False,17,-1426.6929506948761
4976,False,2014,183.80327868852459,148.0,148.0,197.92198581560282,-33.80443,151.29165,True,6,1.5,3.0,3.0,604.0,100.0,1,0.0,31,310,1,1,100.0,10.0,148,148,0,0.22,331,False,False,False,False,False,13,780.6213787478359
6685,False,2015,207.87734241908007,3.0,3.0,180.2608695652174,-33.79043,150.97978999999998,True,16,2.0,4.0,13.0,150.0,48.0,7,11.0,2,253,18,5,86.0,9.0,3,3,0,0.59,333,False,False,False,False,False,24,-1288.7337419028313
2208,False,2016,207.87734241908007,56.0,56.0,246.8955223880597,-33.88296,151.27005,True,5,1.0,2.0,3.0,0.0,31.0,1,0.0,7,280,5,3,72.0,8.0,21,21,0,0.37,334,False,False,False,False,False,31,780.6136858439373
253,False,2018,207.87734241908007,1.0,1.0,190.49040307101728,-33.87458,151.20505,True,5,2.0,2.0,2.0,299.0,45.0,1,0.0,3,7,18,18,90.0,10.0,1,1,0,2.37,334,False,False,False,False,False,13,780.6205300719215
8,True,2011,207.87734241908007,1.0,1.0,507.2142857142857,-33.89922,151.27382,True,4,1.5,2.0,2.0,0.0,29.0,4,0.0,7,0,8,5,93.0,10.0,1,1,0,0.41,339,False,False,False,False,False,37,-1288.7027530342777
6830,False,2016,207.87734241908007,1.0,1.0,190.49040307101728,-33.86967,151.26908999999998,True,6,1.0,3.0,4.0,147.0,71.0,1,0.0,2,5,5,5,100.0,10.0,1,1,0,0.42,339,False,False,False,False,False,23,780.6251423418769
8211,False,2013,207.87734241908007,1.0,1.0,190.41855670103092,-33.977090000000004,150.89063000000002,True,9,2.0,4.0,8.0,176.0,54.0,4,12.0,4,326,28,9,98.0,10.0,1,1,0,0.48,340,False,False,False,False,False,47,-748.9052422800208
8368,False,2015,207.87734241908007,2.0,2.0,250.50738916256157,-33.85934,151.20468,True,4,1.5,3.0,2.0,145.0,73.0,1,0.0,2,0,7,2,94.0,10.0,2,2,0,0.37,344,False,False,False,False,False,33,780.626424560565
2464,False,2018,207.87734241908007,3.0,3.0,237.06749555950267,-33.88381,151.21549,True,4,1.0,2.0,2.0,291.0,36.0,4,10.0,5,331,74,50,94.0,10.0,3,3,0,4.16,344,False,False,False,False,False,63,780.6124880564582
4816,False,2012,207.87734241908007,5.0,5.0,178.59622641509435,-33.85687,151.20258,True,6,1.0,2.0,3.0,44.0,0.0,6,0.0,4,123,71,71,93.0,10.0,4,4,0,7.55,344,False,False,False,False,False,24,780.6192716951745
4585,False,2012,207.87734241908007,110.0,110.0,463.53125,-33.904720000000005,151.26865,True,4,1.0,2.0,2.0,289.0,35.0,1,0.0,10,294,4,4,100.0,10.0,106,106,0,0.47,346,False,False,False,False,False,44,780.6273916474073
9284,False,2012,207.87734241908007,1.0,1.0,190.41855670103092,-33.91616,151.24511,True,6,2.5,3.0,3.0,287.0,56.99999999999999,5,0.0,7,23,7,1,94.0,9.0,1,1,0,0.13,349,False,False,False,False,False,47,780.617737481289
2530,True,2014,207.87734241908007,124.0,124.0,247.59587955625992,-33.86994,151.20491,True,7,2.0,3.0,4.0,72.0,100.0,6,11.0,90,364,1,1,100.0,10.0,122,122,0,0.16,349,False,False,False,False,False,37,780.6664402062836
8491,False,2015,335.19565217391306,45.0,45.0,227.12709030100334,-33.824490000000004,151.22909,True,6,2.0,3.0,4.0,143.0,47.0,1,0.0,7,110,79,44,98.0,10.0,42,42,0,3.53,349,False,False,False,False,False,40,780.612438394363
9376,True,2018,266.3333333333333,42.0,42.0,210.02272727272728,-33.87488,151.2033,True,5,2.0,2.0,3.0,0.0,17.0,5,14.000000000000002,2,163,10,10,92.0,10.0,5,5,0,2.01,349,False,False,False,False,False,17,-1408.698748232859
3000,True,2015,335.19565217391306,45.0,45.0,227.12709030100334,-33.89126,151.27372,True,5,1.0,2.0,2.0,143.0,34.0,4,10.0,2,66,4,4,100.0,10.0,42,42,0,1.79,349,False,False,False,False,False,27,780.601723156702
7494,True,2015,335.19565217391306,45.0,45.0,227.12709030100334,-33.79368,151.27663,True,6,1.0,3.0,4.0,287.0,43.0,1,0.0,3,27,4,4,100.0,10.0,42,42,0,1.48,349,False,False,False,False,False,32,780.6217757541561
4959,False,2018,207.87734241908007,11.0,11.0,267.39325842696627,-33.87938,151.2024,True,7,2.0,3.0,3.0,115.0,56.99999999999999,1,6.0,3,33,2,2,100.0,10.0,9,9,0,2.0,349,False,False,True,False,False,34,780.6168500681642
7467,False,2016,207.87734241908007,1.0,1.0,202.7209026128266,-34.05409,151.1428,True,4,2.5,3.0,3.0,50.0,28.000000000000004,4,7.000000000000001,7,73,2,2,100.0,10.0,1,1,0,0.33,349,False,False,False,False,False,36,-1418.6676268628826
